currency,symbol,value,date,source,source_url
Dollar des Etats-Unis,USD,1.2259,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.6121,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar neo-zélandais,NZD,1.7171,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,9.5043,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,127.23,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.826,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.90863,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.5713,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,6.3717,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,22330.292969,2020-12-29,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Dollar de Singapour,SGD,1.6274,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,1.0862,2020-12-29,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,1.0854,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,22161.601563,2020-12-28,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Real brésilien,BRL,6.3443,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.865,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,9.4731,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,126.54,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,1.2219,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso méxicain,MXN,24.3136,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.5677,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.6083,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar neo-zélandais,NZD,1.716,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.6237,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.90408,2020-12-28,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,21527.597656,2020-12-27,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Bitcoin,BTC,21683.658203,2020-12-26,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Bitcoin,BTC,20230.060547,2020-12-25,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Livre sterling,GBP,0.89795,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,126.38,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.5656,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,1.2193,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,1.0851,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,19481.566406,2020-12-24,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Real brésilien,BRL,6.3608,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.6039,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,9.4532,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.6195,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso méxicain,MXN,24.3475,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar neo-zélandais,NZD,1.7168,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.689,2020-12-24,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso méxicain,MXN,24.4449,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.907,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar neo-zélandais,NZD,1.7208,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,19059.505859,2020-12-23,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Dollar canadien,CAD,1.5671,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.6118,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,6.2867,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,1.2166,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,9.4321,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,125.99,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,1.0837,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.6235,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.772,2020-12-23,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.6191,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.901,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,9.4885,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso méxicain,MXN,24.4948,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,1.0837,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,1.2239,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,19514.736328,2020-12-22,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Livre sterling,GBP,0.91148,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar neo-zélandais,NZD,1.7299,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,6.2842,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.5753,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.6327,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,126.52,2020-12-22,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,9.4378,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.62,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,18637.574219,2020-12-21,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Dollar neo-zélandais,NZD,1.7306,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.653,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,1.081,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso méxicain,MXN,24.8514,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,1.2173,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.9161,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,126.04,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.5686,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.6286,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,6.3144,2020-12-21,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,19224.947266,2020-12-20,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Bitcoin,BTC,19473.654297,2020-12-19,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Peso méxicain,MXN,24.328,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,6.2668,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.6282,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.6107,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.90828,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,1.0845,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,9.5039,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,126.69,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,18877.660156,2020-12-18,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Dollar neo-zélandais,NZD,1.7201,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.556,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.5638,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,1.2259,2020-12-18,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,18598.726563,2020-12-17,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Livre sterling,GBP,0.9004999999999999,2020-12-17,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,1.0821,2020-12-17,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.6052,2020-12-17,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,1.2246,2020-12-17,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.5546,2020-12-17,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.554,2020-12-17,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,6.2136,2020-12-17,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar neo-zélandais,NZD,1.7093,2020-12-17,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso méxicain,MXN,24.2407,2020-12-17,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
